brand,model,model_link,variant,variant_link,available
Enigma,Ambier N8,https://www.zigwheels.com/enigma-bikes/ambier-n8,"Ambier N8 60 V, 36 Ah",https://www.zigwheels.com/enigma-bikes/ambier-n8/std,1
Enigma,GT 450 Pro,https://www.zigwheels.com/enigma-bikes/gt-450-pro,GT 450 Pro STD,https://www.zigwheels.com/enigma-bikes/gt-450-pro/std,1
Enigma,Crink V1,https://www.zigwheels.com/enigma-bikes/crink-plus,Crink V1 STD,https://www.zigwheels.com/enigma-bikes/crink-plus/std,1
Enigma,Crink Pro,https://www.zigwheels.com/enigma-bikes/crink-pro,Crink Pro STD,https://www.zigwheels.com/enigma-bikes/crink-pro/std,1
Energy Automobile,EvOne,https://www.zigwheels.com/energy-automobile-bikes/evone,EvOne Lead Acid,https://www.zigwheels.com/energy-automobile-bikes/evone/std,1
EMotorad,Doodle,https://www.zigwheels.com/emotorad-bikes/doodle,Doodle V2,https://www.zigwheels.com/emotorad-bikes/doodle/v2,1
EMotorad,Doodle,https://www.zigwheels.com/emotorad-bikes/doodle,Doodle V3,https://www.zigwheels.com/emotorad-bikes/doodle/v3,1
EMotorad,Legend-07,https://www.zigwheels.com/emotorad-bikes/legend-07,Legend-07 MSD Edition,https://www.zigwheels.com/emotorad-bikes/legend-07/msd-edition,1
EMotorad,X3,https://www.zigwheels.com/emotorad-bikes/x3,X3 STD,https://www.zigwheels.com/emotorad-bikes/x3/std,1
EMotorad,X2,https://www.zigwheels.com/emotorad-bikes/x2,X2 STD,https://www.zigwheels.com/emotorad-bikes/x2/std,1
EMotorad,X1,https://www.zigwheels.com/emotorad-bikes/x1,X1 STD,https://www.zigwheels.com/emotorad-bikes/x1/std,1
EMotorad,X1,https://www.zigwheels.com/emotorad-bikes/x1,X1 Limited Edition,https://www.zigwheels.com/emotorad-bikes/x1/limited-edition,1
EMotorad,EMX,https://www.zigwheels.com/emotorad-bikes/emx,EMX Plus,https://www.zigwheels.com/emotorad-bikes/emx/plus,1
EMotorad,EMX,https://www.zigwheels.com/emotorad-bikes/emx,EMX STD,https://www.zigwheels.com/emotorad-bikes/emx/std,1
EMotorad,T-Rex Air,https://www.zigwheels.com/emotorad-bikes/t-rex,T-Rex Air 27.5,https://www.zigwheels.com/emotorad-bikes/t-rex/27.5,1
EMotorad,T-Rex Air,https://www.zigwheels.com/emotorad-bikes/t-rex,T-Rex Air 29,https://www.zigwheels.com/emotorad-bikes/t-rex/29,1
Emote Electric,Surge,https://www.zigwheels.com/emote-electric-bikes/surge,Surge STD,https://www.zigwheels.com/emote-electric-bikes/surge/std,1
Elecson,Ladybird,https://www.zigwheels.com/elecson-bikes/ladybird,Ladybird 5.2 Ah,https://www.zigwheels.com/elecson-bikes/ladybird/5.2ah,1
Elecson,Eco,https://www.zigwheels.com/elecson-bikes/eco,Eco 10 Ah,https://www.zigwheels.com/elecson-bikes/eco/10ah,1
Elecson,Folding,https://www.zigwheels.com/elecson-bikes/folding,Folding 5.5 Ah,https://www.zigwheels.com/elecson-bikes/folding/5.5ah,1
Elecson,Folding,https://www.zigwheels.com/elecson-bikes/folding,Folding 7.5 Ah,https://www.zigwheels.com/elecson-bikes/folding/7.5ah,1
Elecson,Fat Tyre,https://www.zigwheels.com/elecson-bikes/fat-tyre,Fat Tyre 7.5 Ah,https://www.zigwheels.com/elecson-bikes/fat-tyre/7.5ah,1
Elecson,Fat Tyre,https://www.zigwheels.com/elecson-bikes/fat-tyre,Fat Tyre 10 Ah,https://www.zigwheels.com/elecson-bikes/fat-tyre/10ah,1
EeVe,Soul,https://www.zigwheels.com/eeve-bikes/soul,Soul STD,https://www.zigwheels.com/eeve-bikes/soul/std,1
EeVe,Atreo,https://www.zigwheels.com/eeve-bikes/atreo,Atreo STD,https://www.zigwheels.com/eeve-bikes/atreo/std,1
EeVe,Ahava,https://www.zigwheels.com/eeve-bikes/ahava,Ahava STD,https://www.zigwheels.com/eeve-bikes/ahava/std,1
EeVe,Forseti,https://www.zigwheels.com/eeve-bikes/forseti,Forseti STD,https://www.zigwheels.com/eeve-bikes/forseti/std,1
EeVe,Tesoro,https://www.zigwheels.com/eeve-bikes/tesoro,Tesoro STD,https://www.zigwheels.com/eeve-bikes/tesoro/std,1
EeVe,Wind,https://www.zigwheels.com/eeve-bikes/wind,Wind STD,https://www.zigwheels.com/eeve-bikes/wind/std,1
EeVe,Xeniaa,https://www.zigwheels.com/eeve-bikes/xeniaa,Xeniaa STD,https://www.zigwheels.com/eeve-bikes/xeniaa/std,1
EeVe,Xeniaa,https://www.zigwheels.com/eeve-bikes/xeniaa,Xeniaa 2.0,https://www.zigwheels.com/eeve-bikes/xeniaa/2.0,1
eblu,Feo,https://www.zigwheels.com/eblu-bikes/feo,Feo DX,https://www.zigwheels.com/eblu-bikes/feo/dx,1
eblu,Feo,https://www.zigwheels.com/eblu-bikes/feo,Feo Z,https://www.zigwheels.com/eblu-bikes/feo/z,1
eblu,Feo,https://www.zigwheels.com/eblu-bikes/feo,Feo STD,https://www.zigwheels.com/eblu-bikes/feo/std,1
eblu,Feo,https://www.zigwheels.com/eblu-bikes/feo,Feo X,https://www.zigwheels.com/eblu-bikes/feo/x,1
eblu,Feo Z,https://www.zigwheels.com/eblu-bikes/feo-z,Feo Z STD,https://www.zigwheels.com/eblu-bikes/feo-z/std,1
eblu,Thrill,https://www.zigwheels.com/eblu-bikes/thrill,Thrill STD,https://www.zigwheels.com/eblu-bikes/thrill/std,1
eblu,SPIN,https://www.zigwheels.com/eblu-bikes/spin,SPIN STD,https://www.zigwheels.com/eblu-bikes/spin/std,1
E-Went,Rabbitor,https://www.zigwheels.com/e-went-bikes/rabbitor,Rabbitor Lead Acid - 60V,https://www.zigwheels.com/e-went-bikes/rabbitor/lead-acid-60v,1
E-Went,Rabbitor,https://www.zigwheels.com/e-went-bikes/rabbitor,Rabbitor Lead Acid - 72V,https://www.zigwheels.com/e-went-bikes/rabbitor/lead-acid-72v,1
E-Went,Rabbitor,https://www.zigwheels.com/e-went-bikes/rabbitor,Rabbitor Lithium Ion - 60V,https://www.zigwheels.com/e-went-bikes/rabbitor/lithium-ion-60v,1
E-Went,Marium,https://www.zigwheels.com/e-went-bikes/marium,Marium Lead Acid - 60V,https://www.zigwheels.com/e-went-bikes/marium/lead-acid-60v,1
E-Went,Marium,https://www.zigwheels.com/e-went-bikes/marium,Marium Lead Acid - 72V,https://www.zigwheels.com/e-went-bikes/marium/lead-acid-72v,1
E-Went,Marium,https://www.zigwheels.com/e-went-bikes/marium,Marium Lithium Ion - 60V,https://www.zigwheels.com/e-went-bikes/marium/lithium-ion-60v,1
e-Sprinto,LS,https://www.zigwheels.com/e-sprinto-bikes/e-sprinto,LS STD,https://www.zigwheels.com/e-sprinto-bikes/e-sprinto/std,1
e-Sprinto,LS,https://www.zigwheels.com/e-sprinto-bikes/e-sprinto,LS Big Battery,https://www.zigwheels.com/e-sprinto-bikes/e-sprinto/big-battery,1
e-Sprinto,Roamy,https://www.zigwheels.com/e-sprinto-bikes/roamy,Roamy STD,https://www.zigwheels.com/e-sprinto-bikes/roamy/std,1
e-Sprinto,Rapo,https://www.zigwheels.com/e-sprinto-bikes/rapo,Rapo STD,https://www.zigwheels.com/e-sprinto-bikes/rapo/std,1
e-Sprinto,Sprinto HS,https://www.zigwheels.com/e-sprinto-bikes/sprinto,Sprinto HS STD,https://www.zigwheels.com/e-sprinto-bikes/sprinto/std,1
e-Sprinto,Sprinto HS,https://www.zigwheels.com/e-sprinto-bikes/sprinto,Sprinto HS Big Battery,https://www.zigwheels.com/e-sprinto-bikes/sprinto/big-battery,1
Detel EV,Veeru,https://www.zigwheels.com/detel-ev-bikes/veeru,Veeru STD,https://www.zigwheels.com/detel-ev-bikes/veeru/std,1
Deltic,Drixx,https://www.zigwheels.com/deltic-bikes/drixx,Drixx Lead Acid,https://www.zigwheels.com/deltic-bikes/drixx/lead-acid,1
Deltic,Drixx,https://www.zigwheels.com/deltic-bikes/drixx,Drixx LFP,https://www.zigwheels.com/deltic-bikes/drixx/lithium-ion-26-ah,1
Deltic,Legion,https://www.zigwheels.com/deltic-bikes/legion,Legion Lead Acid,https://www.zigwheels.com/deltic-bikes/legion/lead-acid,1
Deltic,Legion,https://www.zigwheels.com/deltic-bikes/legion,Legion LFP,https://www.zigwheels.com/deltic-bikes/legion/lfp,1
Deltic,Trento,https://www.zigwheels.com/deltic-bikes/trento,Trento STD,https://www.zigwheels.com/deltic-bikes/trento/std,1
Deltic,ZGS,https://www.zigwheels.com/deltic-bikes/zgs,ZGS STD,https://www.zigwheels.com/deltic-bikes/zgs/std,1
DelEVery,U1 Electric,https://www.zigwheels.com/delevery-bikes/u1-electric,"U1 Electric 60 V, 32 Ah",https://www.zigwheels.com/delevery-bikes/u1-electric/60-v-32-ah,1
DelEVery,U1 Electric,https://www.zigwheels.com/delevery-bikes/u1-electric,"U1 Electric 60 V, 45 Ah",https://www.zigwheels.com/delevery-bikes/u1-electric/60-v-45-ah,1
DAO,Model 703,https://www.zigwheels.com/dao-bikes/model-703,Model 703 STD,https://www.zigwheels.com/dao-bikes/model-703/30-ah,1
DAO,Zor 405,https://www.zigwheels.com/dao-bikes/zor-405,Zor 405 STD,https://www.zigwheels.com/dao-bikes/zor-405/20-ah,1
DAO,Zor 405,https://www.zigwheels.com/dao-bikes/zor-405,Zor 405 Z,https://www.zigwheels.com/dao-bikes/zor-405/z,1
DAO,Vidyut 108,https://www.zigwheels.com/dao-bikes/vidyut-108,Vidyut 108 STD,https://www.zigwheels.com/dao-bikes/vidyut-108/20-ah,1
Cyborg,Armour,https://www.zigwheels.com/cyborg-bikes/yoda,Armour STD,https://www.zigwheels.com/cyborg-bikes/yoda/std,1
Cyborg,Avant,https://www.zigwheels.com/cyborg-bikes/bob-e,Avant STD,https://www.zigwheels.com/cyborg-bikes/bob-e/std,1
Crayon Motors,Envy,https://www.zigwheels.com/crayon-motors-bikes/envy,Envy VRLA,https://www.zigwheels.com/crayon-motors-bikes/envy/vrla,1
Crayon Motors,Envy,https://www.zigwheels.com/crayon-motors-bikes/envy,Envy Lithium-ion,https://www.zigwheels.com/crayon-motors-bikes/envy/lithium-ion,1
Crayon Motors,Zeez,https://www.zigwheels.com/crayon-motors-bikes/zeez,Zeez VRLA,https://www.zigwheels.com/crayon-motors-bikes/zeez/vrla,1
Crayon Motors,Zeez,https://www.zigwheels.com/crayon-motors-bikes/zeez,Zeez Lithium-ion,https://www.zigwheels.com/crayon-motors-bikes/zeez/lithium-ion,1
Corrit Electric,Transit,https://www.zigwheels.com/corrit-electric-bikes/transit,Transit STD,https://www.zigwheels.com/corrit-electric-bikes/transit/std,1
