brand,model,model_link,variant,variant_link,available
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Alpha AT,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-at,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Alpha AWD,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-awd,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Alpha AT DT,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-at-dt,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Alpha AWD DT,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-awd-dt,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Zeta Plus Hybrid CVT,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/zeta-plus-hybrid-cvt,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Zeta Plus Hybrid CVT DT,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/zeta-plus-hybrid-cvt-dt,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Alpha Plus Hybrid CVT,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-plus-hybrid-cvt,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Alpha Plus Hybrid CVT DT,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-plus-hybrid-cvt-dt,1
Maruti Suzuki,Baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,Baleno Sigma,https://www.zigwheels.com/maruti-suzuki-cars/baleno/sigma,1
Maruti Suzuki,Baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,Baleno Delta,https://www.zigwheels.com/maruti-suzuki-cars/baleno/delta,1
Maruti Suzuki,Baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,Baleno Delta AMT,https://www.zigwheels.com/maruti-suzuki-cars/baleno/delta-amt,1
Maruti Suzuki,Baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,Baleno Delta CNG,https://www.zigwheels.com/maruti-suzuki-cars/baleno/delta-cng,1
Maruti Suzuki,Baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,Baleno Zeta,https://www.zigwheels.com/maruti-suzuki-cars/baleno/zeta,1
Maruti Suzuki,Baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,Baleno Zeta AMT,https://www.zigwheels.com/maruti-suzuki-cars/baleno/zeta-amt,1
Maruti Suzuki,Baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,Baleno Zeta CNG,https://www.zigwheels.com/maruti-suzuki-cars/baleno/zeta-cng,1
Maruti Suzuki,Baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,Baleno Alpha,https://www.zigwheels.com/maruti-suzuki-cars/baleno/alpha,1
Maruti Suzuki,Baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,Baleno Alpha AMT,https://www.zigwheels.com/maruti-suzuki-cars/baleno/alpha-amt,1
Maruti Suzuki,Wagon R,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,Wagon R LXI,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/lxi,1
Maruti Suzuki,Wagon R,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,Wagon R VXI,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/vxi,1
Maruti Suzuki,Wagon R,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,Wagon R ZXI,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/zxi,1
Maruti Suzuki,Wagon R,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,Wagon R VXI AT,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/vxi-at,1
Maruti Suzuki,Wagon R,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,Wagon R LXI CNG,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/lxi-cng,1
